transcript_id	drop_status	description
ENSMUST00000043693	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000043711	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000043755	True	Fatal: Missing `CDS`
ENSMUST00000043793	False	Warning: Missing `5'UTR'
ENSMUST00000043866	False	Warning: Missing `5'UTR'
ENSMUST00000044022	False	Warning: Missing `5'UTR'
ENSMUST00000044043	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000044059	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000044101	True	Fatal: Missing `CDS`
ENSMUST00000044255	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000044338	False	Warning: Missing `5'UTR'
ENSMUST00000044347	True	Fatal: Missing `CDS`
ENSMUST00000044500	True	Fatal: Missing `CDS`
ENSMUST00000044527	False	Warning: Missing `5'UTR'
ENSMUST00000044583	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000044624	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000044638	False	Warning: Missing `5'UTR'
ENSMUST00000044683	True	Fatal: Missing `CDS`
ENSMUST00000044734	False	Warning: Missing `5'UTR'
ENSMUST00000044774	True	Fatal: Missing `CDS`
ENSMUST00000044878	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000044964	True	Fatal: Missing `CDS`
ENSMUST00000044972	False	Warning: Missing `5'UTR'
ENSMUST00000045152	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000045319	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000045493	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000045522	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000045524	False	Warning: Missing `3'UTR'
ENSMUST00000045537	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000045546	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000045664	False	Warning: Missing `3'UTR'
ENSMUST00000046149	True	Fatal: Missing `CDS`
ENSMUST00000046188	True	Fatal: Missing `CDS`
ENSMUST00000046260	True	Fatal: Missing `CDS`
ENSMUST00000046334	True	Fatal: Missing `CDS`
ENSMUST00000046476	False	Warning: Missing `5'UTR'
ENSMUST00000046534	True	Fatal: Missing `CDS`
ENSMUST00000046673	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000046721	False	Warning: Missing `5'UTR'
ENSMUST00000046739	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000046816	True	Fatal: Missing `CDS`
ENSMUST00000046846	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000046860	False	Warning: Missing `3'UTR'
ENSMUST00000046929	False	Warning: Missing `5'UTR'
ENSMUST00000046993	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000046994	True	Fatal: Missing `CDS`
ENSMUST00000047061	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000047441	False	Warning: Missing `5'UTR'
ENSMUST00000047479	False	Warning: Missing `5'UTR'
ENSMUST00000047607	True	Fatal: Missing `CDS`
ENSMUST00000047614	False	Warning: Missing `5'UTR'
ENSMUST00000047655	False	Warning: Missing `3'UTR'
ENSMUST00000047706	False	Warning: Missing `3'UTR'
ENSMUST00000047817	False	Warning: Missing `5'UTR'
ENSMUST00000047870	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000047876	True	Fatal: Missing `CDS`
ENSMUST00000047953	True	Fatal: Missing `CDS`
ENSMUST00000047963	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000048002	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000048086	True	Fatal: Missing `CDS`
ENSMUST00000048109	True	Fatal: Missing `CDS`
ENSMUST00000048265	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000048269	True	Fatal: Missing `CDS`
ENSMUST00000048361	True	Fatal: Missing `CDS`
ENSMUST00000048455	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000048479	False	Warning: Missing `3'UTR'
ENSMUST00000048502	False	Warning: Missing `5'UTR'
ENSMUST00000048504	True	Fatal: Missing `CDS`
ENSMUST00000048514	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000048675	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000048854	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000048880	False	Warning: Missing `5'UTR'
ENSMUST00000048921	True	Fatal: Missing `CDS`
ENSMUST00000048959	False	Warning: Missing `5'UTR'
ENSMUST00000048965	True	Fatal: Missing `CDS`
ENSMUST00000049048	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000049051	False	Warning: Missing `5'UTR'
ENSMUST00000049081	False	Warning: Missing `5'UTR'
ENSMUST00000049105	False	Warning: Missing `5'UTR'
ENSMUST00000049117	True	Fatal: Missing `CDS`
ENSMUST00000049263	False	Warning: Missing `5'UTR'
ENSMUST00000049435	False	Warning: Missing `3'UTR'
ENSMUST00000049518	True	Fatal: Missing `CDS`
ENSMUST00000049520	True	Fatal: Missing `CDS`
ENSMUST00000049559	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049620	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049684	True	Fatal: Missing `CDS`
ENSMUST00000049694	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049719	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049729	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049743	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049819	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049859	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049877	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049922	True	Fatal: Missing `CDS`
ENSMUST00000049926	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000049927	True	Fatal: Missing `CDS`
ENSMUST00000050015	True	Fatal: Missing `CDS`
ENSMUST00000050038	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050044	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050123	True	Fatal: Missing `CDS`
ENSMUST00000050128	True	Fatal: Missing `CDS`
ENSMUST00000050131	True	Fatal: Missing `CDS`
ENSMUST00000050139	True	Fatal: Missing `CDS`
ENSMUST00000050143	True	Fatal: Missing `CDS`
ENSMUST00000050151	True	Fatal: Missing `CDS`
ENSMUST00000050227	False	Warning: Missing `3'UTR'
ENSMUST00000050239	False	Warning: Missing `3'UTR'
ENSMUST00000050339	True	Fatal: Missing `CDS`
ENSMUST00000050366	False	Warning: Missing `3'UTR'
ENSMUST00000050391	True	Fatal: Missing `CDS`
ENSMUST00000050416	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050433	False	Warning: Missing `3'UTR'
ENSMUST00000050451	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050471	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050482	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050556	False	Warning: Missing `5'UTR'
ENSMUST00000050599	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050649	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050665	True	Fatal: Missing `CDS`
ENSMUST00000050672	True	Fatal: Missing `CDS`
ENSMUST00000050678	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050702	False	Warning: Missing `3'UTR'
ENSMUST00000050706	True	Fatal: Missing `CDS`
ENSMUST00000050719	False	Warning: Missing `3'UTR'
ENSMUST00000050753	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050757	False	Warning: Missing `3'UTR'
ENSMUST00000050758	True	Fatal: Missing `CDS`
ENSMUST00000050763	True	Fatal: Missing `CDS`
ENSMUST00000050826	False	Warning: Missing `5'UTR'
ENSMUST00000050829	True	Fatal: Missing `CDS`
ENSMUST00000050900	True	Fatal: Missing `CDS`
ENSMUST00000050914	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050940	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050942	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000050989	True	Fatal: Missing `CDS`
ENSMUST00000050996	False	Warning: Missing `3'UTR'
ENSMUST00000051058	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051080	True	Fatal: Missing `CDS`
ENSMUST00000051111	False	Warning: Missing `3'UTR'
ENSMUST00000051133	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051160	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051163	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051179	True	Fatal: Missing `CDS`
ENSMUST00000051201	False	Warning: Missing `3'UTR'
ENSMUST00000051212	True	Fatal: Missing `CDS`
ENSMUST00000051224	True	Fatal: Missing `CDS`
ENSMUST00000051253	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051274	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051346	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051363	True	Fatal: Missing `CDS`
ENSMUST00000051371	True	Fatal: Missing `CDS`
ENSMUST00000051400	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051437	True	Fatal: Missing `CDS`
ENSMUST00000051446	False	Warning: Missing `5'UTR'
ENSMUST00000051453	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051493	True	Fatal: Missing `CDS`
ENSMUST00000051495	True	Fatal: Missing `CDS`
ENSMUST00000051505	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051510	True	Fatal: Missing `CDS`
ENSMUST00000051522	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051531	True	Fatal: Missing `CDS`
ENSMUST00000051563	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051600	False	Warning: Missing `3'UTR'
ENSMUST00000051601	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051629	True	Fatal: Missing `CDS`
ENSMUST00000051653	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051665	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051687	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051768	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051795	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051826	True	Fatal: Missing `CDS`
ENSMUST00000051874	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000051923	True	Fatal: Missing `CDS`
ENSMUST00000051985	True	Fatal: Missing `CDS`
ENSMUST00000052027	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052030	True	Fatal: Missing `CDS`
ENSMUST00000052085	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052090	False	Warning: Missing `3'UTR'
ENSMUST00000052145	True	Fatal: Missing `CDS`
ENSMUST00000052152	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052189	True	Fatal: Missing `CDS`
ENSMUST00000052245	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052254	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052285	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052300	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052307	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052315	True	Fatal: Missing `CDS`
ENSMUST00000052338	True	Fatal: Missing `CDS`
ENSMUST00000052354	True	Fatal: Missing `CDS`
ENSMUST00000052366	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052440	True	Fatal: Missing `CDS`
ENSMUST00000052454	True	Fatal: Missing `CDS`
ENSMUST00000052502	True	Fatal: Missing `CDS`
ENSMUST00000052521	False	Warning: Missing `3'UTR'
ENSMUST00000052528	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052535	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052558	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052601	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052615	True	Fatal: Missing `CDS`
ENSMUST00000052659	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052660	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052668	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052737	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052776	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052872	False	Warning: Missing `5'UTR'
ENSMUST00000052877	True	Fatal: Missing `CDS`
ENSMUST00000052882	True	Fatal: Missing `CDS`
ENSMUST00000052888	True	Fatal: Missing `CDS`
ENSMUST00000052897	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052901	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000052911	False	Warning: Missing `5'UTR'
ENSMUST00000052965	False	Warning: Missing `3'UTR'
ENSMUST00000052997	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053008	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053020	False	Warning: Missing `5'UTR'
ENSMUST00000053050	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053062	True	Fatal: Missing `CDS`
ENSMUST00000053066	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053075	True	Fatal: Missing `CDS`
ENSMUST00000053085	False	Warning: Missing `5'UTR'
ENSMUST00000053113	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053134	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053168	False	Warning: Missing `5'UTR'
ENSMUST00000053173	True	Fatal: Missing `CDS`
ENSMUST00000053178	False	Warning: Missing `5'UTR'
ENSMUST00000053179	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053253	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053298	True	Fatal: Missing `CDS`
ENSMUST00000053308	False	Warning: Missing `5'UTR'
ENSMUST00000053326	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053398	True	Fatal: Missing `CDS`
ENSMUST00000053451	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053464	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053559	True	Fatal: Missing `CDS`
ENSMUST00000053569	False	Warning: Missing `3'UTR'
ENSMUST00000053635	True	Fatal: Missing `CDS`
ENSMUST00000053647	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053686	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053717	True	Fatal: Missing `CDS`
ENSMUST00000053722	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053734	False	Warning: Missing `5'UTR'
ENSMUST00000053772	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053821	False	Warning: Missing `5'UTR'
ENSMUST00000053874	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053876	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053931	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053941	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053974	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000053990	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054004	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054051	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054055	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054059	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054067	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054083	False	Warning: Missing `5'UTR'
ENSMUST00000054105	False	Warning: Missing `3'UTR'
ENSMUST00000054106	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054146	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054148	True	Fatal: Missing `CDS`
ENSMUST00000054167	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054201	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054304	True	Fatal: Missing `CDS`
ENSMUST00000054364	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054380	True	Fatal: Missing `CDS`
ENSMUST00000054434	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054470	True	Fatal: Missing `CDS`
ENSMUST00000054477	True	Fatal: Missing `CDS`
ENSMUST00000054514	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054541	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054556	True	Fatal: Missing `CDS`
ENSMUST00000054567	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054606	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054629	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054653	True	Fatal: Missing `CDS`
ENSMUST00000054664	True	Fatal: Missing `CDS`
ENSMUST00000054683	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054687	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054711	True	Fatal: Missing `CDS`
ENSMUST00000054723	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000054736	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054737	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054746	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054748	False	Warning: Missing `3'UTR'
ENSMUST00000054760	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054783	False	Warning: Missing `5'UTR'
ENSMUST00000054786	False	Warning: Missing `5'UTR'
ENSMUST00000054825	False	Warning: Missing `5'UTR'
ENSMUST00000054837	True	Fatal: Missing `CDS`
ENSMUST00000054845	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054855	False	Warning: Missing `3'UTR'
ENSMUST00000054860	True	Fatal: Missing `CDS`
ENSMUST00000054868	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054878	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000054912	True	Fatal: Missing `CDS`
ENSMUST00000054932	False	Warning: Missing `5'UTR'
ENSMUST00000054947	True	Fatal: Missing `CDS`
ENSMUST00000054974	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055009	False	Warning: Missing `5'UTR'
ENSMUST00000055013	False	Warning: Missing `5'UTR'
ENSMUST00000055070	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055099	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055110	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055129	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055130	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055146	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055204	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055220	True	Fatal: Missing `CDS`
ENSMUST00000055223	False	Warning: Missing `3'UTR'
ENSMUST00000055224	False	Warning: Missing `5'UTR'
ENSMUST00000055257	False	Warning: Missing `5'UTR'
ENSMUST00000055273	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055276	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055305	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055343	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055364	True	Fatal: Missing `CDS`
ENSMUST00000055401	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055439	True	Fatal: Missing `CDS`
ENSMUST00000055517	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055537	True	Fatal: Missing `CDS`
ENSMUST00000055567	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055584	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055593	True	Fatal: Missing `CDS`
ENSMUST00000055615	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055619	False	Warning: Missing `5'UTR'
ENSMUST00000055671	False	Warning: Missing `5'UTR'
ENSMUST00000055690	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055735	False	Warning: Missing `3'UTR'
ENSMUST00000055763	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055770	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055787	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055796	True	Fatal: Missing `CDS`
ENSMUST00000055820	True	Fatal: Missing `CDS`
ENSMUST00000055840	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055847	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055868	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055873	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055875	True	Fatal: Missing `CDS`
ENSMUST00000055878	True	Fatal: Missing `CDS`
ENSMUST00000055895	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000055923	False	Warning: Missing `3'UTR'
ENSMUST00000055957	True	Fatal: Missing `CDS`
ENSMUST00000056005	False	Warning: Missing `3'UTR'
ENSMUST00000056010	True	Fatal: Missing `CDS`
ENSMUST00000056046	False	Warning: Missing `5'UTR'
ENSMUST00000056053	False	Warning: Missing `5'UTR'
ENSMUST00000056103	True	Fatal: Missing `CDS`
